,avg_domain_token_length,avg_path_token,avg_token_length,count_of_@,count_of_do,count_of_dot,count_of_exe,count_of_hyphen,count_of_redirect,domain_token_count,google,https,ip_consist,label,largest_domain,largest_path,largest_token,length_of_domain,not_port_80,path_token_count,rank_host,token_count
145,4.333333333333333,5.285714285714286,11.157894736842104,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,10.0,64.0,15.0,0.0,7.0,0.0,19.0
146,7.0,4.0,5.285714285714286,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,4.0,15.0,23.0,0.0,3.0,0.0,7.0
147,9.5,6.5,7.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,20.0,0.0,4.0,0.0,7.0
148,6.5,2.2,3.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,4.0,10.0,14.0,0.0,5.0,0.0,8.0
149,11.5,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,20.0,4.0,20.0,24.0,0.0,2.0,0.0,5.0
150,4.5,4.0,4.25,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,4.0,6.0,10.0,0.0,1.0,0.0,4.0
151,10.0,5.571428571428571,6.611111111111111,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,17.0,8.0,17.0,21.0,0.0,7.0,0.0,18.0
152,4.5,8.0,5.25,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,8.0,8.0,10.0,0.0,1.0,0.0,4.0
153,3.0,2.2,2.6666666666666665,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,11.0,0.0,5.0,0.0,9.0
154,6.666666666666667,6.8,6.571428571428571,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,14.0,16.0,16.0,22.0,0.0,10.0,0.0,14.0
155,3.0,5.625,4.833333333333333,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,13.0,13.0,11.0,0.0,8.0,0.0,12.0
156,7.0,6.333333333333333,5.159090909090909,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,8.0,17.0,23.0,0.0,6.0,0.0,44.0
157,7.0,5.8,5.9,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,8.0,15.0,23.0,0.0,5.0,0.0,10.0
158,5.666666666666667,0.0,5.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,11.0,0.0,11.0,19.0,0.0,0.0,0.0,4.0
159,4.5,4.0,4.2,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,5.0,6.0,10.0,0.0,2.0,0.0,5.0
160,8.333333333333334,4.0,6.166666666666667,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,19.0,5.0,19.0,27.0,0.0,2.0,0.0,6.0
161,5.6,0.0,5.5,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,32.0,0.0,0.0,0.0,6.0
162,1.5,10.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,10.0,10.0,4.0,0.0,1.0,0.0,4.0
163,7.0,5.0,5.5,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,9.0,15.0,23.0,0.0,6.0,0.0,10.0
164,8.75,0.0,7.8,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,18.0,0.0,18.0,38.0,0.0,0.0,0.0,5.0
165,2.75,11.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,32.0,32.0,14.0,0.0,5.0,0.0,10.0
166,8.5,4.5,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,14.0,7.0,14.0,18.0,0.0,2.0,0.0,5.0
167,9.0,7.0,7.111111111111111,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,10.0,15.0,19.0,0.0,6.0,0.0,9.0
168,7.0,4.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,5.0,15.0,23.0,0.0,5.0,0.0,9.0
169,6.0,7.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,10.0,10.0,20.0,0.0,2.0,0.0,6.0
170,6.333333333333333,3.25,4.5,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,13.0,4.0,13.0,21.0,0.0,4.0,0.0,8.0
171,3.6666666666666665,9.0,7.764705882352941,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,28.0,28.0,13.0,0.0,13.0,0.0,17.0
172,3.6666666666666665,9.076923076923077,7.823529411764706,0.0,0.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,28.0,28.0,13.0,0.0,13.0,0.0,17.0
173,6.0,6.714285714285714,6.2,0.0,0.0,4.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,1.0,11.0,13.0,13.0,48.0,0.0,7.0,0.0,15.0
174,4.0,6.666666666666667,5.777777777777778,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,14.0,14.0,9.0,0.0,6.0,0.0,9.0
175,8.5,5.166666666666667,4.829787234042553,0.0,0.0,14.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,14.0,12.0,17.0,18.0,0.0,6.0,0.0,47.0
176,6.333333333333333,19.666666666666668,11.714285714285714,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,13.0,52.0,52.0,21.0,0.0,3.0,0.0,7.0
177,6.666666666666667,2.5,4.25,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,3.0,11.0,22.0,0.0,4.0,0.0,8.0
178,5.0,7.0,5.6,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,10.0,10.0,11.0,0.0,2.0,0.0,5.0
179,5.5,7.0,5.8,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,9.0,7.0,9.0,12.0,0.0,2.0,0.0,5.0
180,10.0,5.571428571428571,6.611111111111111,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,17.0,8.0,17.0,21.0,0.0,7.0,0.0,18.0
181,4.0,4.25,4.142857142857143,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,5.0,6.0,9.0,0.0,4.0,0.0,7.0
182,5.0,4.285714285714286,4.571428571428571,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,7.0,8.0,11.0,0.0,7.0,0.0,14.0
183,4.5,2.2,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,4.0,6.0,10.0,0.0,5.0,0.0,8.0
184,4.5,5.333333333333333,5.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,9.0,9.0,10.0,0.0,6.0,0.0,9.0
185,4.666666666666667,18.5,9.166666666666666,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,32.0,32.0,16.0,0.0,2.0,0.0,6.0
186,2.25,4.0,2.8333333333333335,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,12.0,0.0,1.0,0.0,6.0
187,2.75,2.0,2.8333333333333335,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,14.0,0.0,1.0,0.0,6.0
188,4.333333333333333,7.0,4.625,0.0,0.0,2.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,1.0,9.0,7.0,9.0,31.0,0.0,1.0,0.0,8.0
189,5.333333333333333,10.411764705882353,9.428571428571429,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,11.0,75.0,75.0,18.0,0.0,17.0,0.0,21.0
190,3.3333333333333335,5.666666666666667,4.428571428571429,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,7.0,7.0,12.0,0.0,3.0,0.0,7.0
191,9.5,5.2,5.277777777777778,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,16.0,9.0,16.0,20.0,0.0,10.0,0.0,18.0
192,9.5,5.2,5.111111111111111,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,16.0,9.0,16.0,20.0,0.0,10.0,0.0,18.0
193,8.5,4.75,5.714285714285714,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,14.0,7.0,14.0,18.0,0.0,4.0,0.0,7.0
194,8.5,4.75,5.714285714285714,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,14.0,7.0,14.0,18.0,0.0,4.0,0.0,7.0
195,9.0,0.0,7.333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,19.0,0.0,0.0,0.0,3.0
196,4.75,5.25,4.888888888888889,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,9.0,9.0,22.0,0.0,4.0,0.0,9.0
197,5.666666666666667,5.25,5.25,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,19.0,0.0,8.0,0.0,12.0
198,12.0,2.5,5.428571428571429,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,22.0,3.0,22.0,25.0,0.0,4.0,0.0,7.0
199,7.666666666666667,4.0,5.833333333333333,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,14.0,5.0,14.0,25.0,0.0,2.0,0.0,6.0
200,6.6,4.0,3.610169491525424,0.0,0.0,12.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,18.0,5.0,18.0,37.0,1.0,2.0,0.0,59.0
201,7.5,4.428571428571429,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,8.0,12.0,16.0,0.0,7.0,0.0,10.0
202,9.5,5.2,5.769230769230769,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,16.0,9.0,16.0,20.0,0.0,10.0,0.0,13.0
203,7.5,4.0,5.166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,5.0,12.0,16.0,0.0,3.0,0.0,6.0
204,4.5,4.0,4.125,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,10.0,0.0,5.0,0.0,8.0
205,5.666666666666667,6.857142857142857,6.2727272727272725,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,12.0,8.0,12.0,19.0,0.0,7.0,0.0,11.0
206,5.0,4.833333333333333,4.777777777777778,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,8.0,8.0,11.0,0.0,6.0,0.0,9.0
207,6.0,4.888888888888889,4.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,14.0,12.0,14.0,20.0,0.0,9.0,0.0,26.0
208,6.0,2.5,3.7142857142857144,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,4.0,6.0,13.0,0.0,4.0,0.0,7.0
209,6.0,9.153846153846153,8.294117647058824,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,13.0,29.0,29.0,20.0,0.0,13.0,0.0,17.0
210,5.25,3.5,22.77777777777778,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,5.0,140.0,24.0,0.0,2.0,0.0,18.0
211,12.0,3.5,5.444444444444445,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,21.0,5.0,21.0,25.0,0.0,6.0,0.0,9.0
212,4.75,4.0,4.5,0.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,8.0,4.0,8.0,22.0,0.0,1.0,0.0,6.0
213,5.0,5.0,4.857142857142857,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,8.0,8.0,8.0,11.0,0.0,4.0,0.0,7.0
214,8.666666666666666,2.0,6.4,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,20.0,2.0,20.0,28.0,0.0,1.0,0.0,5.0
215,7.333333333333333,4.5,5.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,12.0,7.0,12.0,24.0,0.0,4.0,0.0,12.0
216,4.5,4.5,4.6923076923076925,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,7.0,7.0,10.0,0.0,6.0,0.0,13.0
217,7.333333333333333,4.5,6.416666666666667,1.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,12.0,7.0,20.0,24.0,0.0,4.0,0.0,12.0
218,10.0,9.75,9.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,17.0,20.0,20.0,21.0,0.0,4.0,0.0,7.0
219,10.0,10.0,9.142857142857142,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,17.0,20.0,20.0,21.0,0.0,4.0,0.0,7.0
220,10.0,16.0,11.2,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,17.0,20.0,20.0,21.0,0.0,2.0,0.0,5.0
221,10.5,3.3333333333333335,5.833333333333333,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,18.0,4.0,18.0,22.0,0.0,3.0,0.0,6.0
222,6.0,6.0,5.714285714285714,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,10.0,9.0,10.0,13.0,0.0,4.0,0.0,7.0
223,9.0,0.0,7.75,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,13.0,0.0,13.0,29.0,0.0,0.0,0.0,4.0
224,6.333333333333333,9.285714285714286,8.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,13.0,32.0,32.0,21.0,0.0,7.0,0.0,11.0
225,6.5,3.25,4.285714285714286,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,4.0,10.0,14.0,0.0,4.0,0.0,7.0
226,5.666666666666667,5.333333333333333,6.2,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,12.0,9.0,14.0,19.0,0.0,3.0,0.0,15.0
227,4.5,5.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,5.0,7.0,10.0,0.0,1.0,0.0,4.0
228,4.0,5.0,4.923076923076923,1.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,7.0,10.0,14.0,0.0,5.0,0.0,13.0
229,7.5,5.25,5.066666666666666,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,12.0,7.0,12.0,16.0,0.0,8.0,0.0,15.0
230,7.5,5.25,5.6,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,12.0,7.0,12.0,16.0,0.0,8.0,0.0,15.0
231,8.5,5.333333333333333,6.3,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,8.0,14.0,18.0,0.0,3.0,0.0,10.0
232,7.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,11.0,6.0,11.0,15.0,0.0,1.0,0.0,4.0
233,6.0,5.75,5.714285714285714,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,9.0,9.0,9.0,13.0,0.0,4.0,0.0,7.0
234,7.5,4.5,5.6923076923076925,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,12.0,7.0,15.0,16.0,0.0,6.0,0.0,13.0
235,10.5,4.333333333333333,6.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,18.0,5.0,18.0,22.0,0.0,3.0,0.0,6.0
236,7.5,5.5,4.916666666666667,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,7.0,12.0,16.0,0.0,4.0,0.0,12.0
237,10.666666666666666,11.333333333333334,10.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,26.0,21.0,26.0,34.0,0.0,3.0,0.0,7.0
238,13.5,5.0,8.2,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,24.0,6.0,24.0,28.0,0.0,2.0,0.0,5.0
239,4.0,13.333333333333334,7.111111111111111,0.0,0.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,9.0,32.0,32.0,24.0,0.0,3.0,0.0,9.0
240,9.0,21.636363636363637,17.933333333333334,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,16.0,32.0,32.0,29.0,0.0,11.0,0.0,15.0
241,10.666666666666666,11.333333333333334,5.666666666666667,1.0,0.0,14.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,26.0,21.0,26.0,34.0,0.0,3.0,0.0,39.0
242,8.0,6.0,6.8,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,19.0,6.0,19.0,26.0,0.0,1.0,0.0,5.0
243,5.5,0.0,5.2,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,11.0,0.0,11.0,25.0,0.0,0.0,0.0,5.0
244,6.333333333333333,7.25,6.5,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,13.0,9.0,13.0,21.0,0.0,4.0,0.0,8.0
245,6.666666666666667,6.0,13.333333333333334,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,10.0,64.0,22.0,0.0,3.0,0.0,15.0
246,6.666666666666667,6.0,13.333333333333334,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,10.0,64.0,22.0,0.0,3.0,0.0,15.0
247,7.5,4.5,5.538461538461538,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,12.0,7.0,13.0,16.0,0.0,6.0,0.0,13.0
248,7.5,5.5,5.454545454545454,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,12.0,7.0,12.0,16.0,0.0,4.0,0.0,11.0
249,13.5,5.5,7.571428571428571,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,24.0,10.0,24.0,28.0,0.0,4.0,0.0,7.0
250,8.5,9.833333333333334,12.933333333333334,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,32.0,32.0,18.0,0.0,6.0,0.0,15.0
251,8.166666666666666,11.8,9.333333333333334,0.0,0.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,18.0,40.0,40.0,54.0,0.0,5.0,0.0,12.0
252,7.333333333333333,6.0,6.25,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,11.0,11.0,24.0,0.0,4.0,0.0,8.0
253,3.0,14.833333333333334,11.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,31.0,31.0,7.0,0.0,6.0,0.0,9.0
254,5.0,4.666666666666667,4.7,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,8.0,10.0,17.0,0.0,6.0,0.0,10.0
255,7.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,0.0,12.0,15.0,0.0,0.0,0.0,3.0
256,5.0,0.0,4.8,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,12.0,0.0,12.0,23.0,0.0,0.0,0.0,5.0
257,5.666666666666667,5.666666666666667,5.428571428571429,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,12.0,9.0,12.0,19.0,0.0,3.0,0.0,7.0
258,4.333333333333333,5.285714285714286,11.157894736842104,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,10.0,64.0,15.0,0.0,7.0,0.0,19.0
259,9.5,4.0,5.904761904761905,0.0,0.0,4.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,17.0,5.0,20.0,41.0,0.0,2.0,0.0,21.0
260,3.75,6.5,4.615384615384615,0.0,0.0,4.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,1.0,12.0,13.0,13.0,37.0,0.0,4.0,0.0,13.0
261,11.0,4.8,6.625,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,19.0,8.0,19.0,23.0,0.0,5.0,0.0,16.0
262,7.0,4.333333333333333,5.166666666666667,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,11.0,6.0,11.0,15.0,0.0,3.0,0.0,6.0
263,5.222222222222222,6.333333333333333,5.461538461538462,0.0,0.0,9.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,10.0,9.0,10.0,55.0,0.0,3.0,0.0,13.0
264,3.6,2.2,3.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,4.0,6.0,22.0,0.0,5.0,0.0,11.0
265,7.5,2.2,3.75,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,12.0,4.0,12.0,16.0,0.0,5.0,0.0,8.0
266,5.666666666666667,5.5,5.375,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,12.0,8.0,12.0,19.0,0.0,4.0,0.0,8.0
267,3.3333333333333335,4.166666666666667,3.9,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,8.0,8.0,12.0,0.0,6.0,0.0,10.0
268,2.5,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,6.0,0.0,1.0,0.0,4.0
269,11.0,5.0,6.571428571428571,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,19.0,6.0,19.0,23.0,0.0,4.0,0.0,7.0
270,11.0,8.0,8.4,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,19.0,9.0,19.0,23.0,0.0,2.0,0.0,5.0
271,7.666666666666667,5.5,6.25,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,7.0,11.0,25.0,0.0,4.0,0.0,8.0
272,6.666666666666667,5.333333333333333,5.714285714285714,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,10.0,7.0,10.0,22.0,0.0,3.0,0.0,7.0
273,6.0,9.076923076923077,8.235294117647058,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,13.0,28.0,28.0,20.0,0.0,13.0,0.0,17.0
274,7.5,2.2,3.75,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,12.0,4.0,12.0,16.0,0.0,5.0,0.0,8.0
275,11.0,5.666666666666667,7.166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,19.0,8.0,19.0,23.0,0.0,3.0,0.0,6.0
276,5.5,6.166666666666667,7.153846153846154,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,8.0,31.0,12.0,0.0,6.0,0.0,13.0
277,3.6666666666666665,4.5,4.125,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,9.0,9.0,13.0,0.0,4.0,0.0,8.0
278,4.5,2.2,5.9,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,4.0,32.0,10.0,0.0,5.0,0.0,10.0
279,4.5,2.2,5.9,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,4.0,32.0,10.0,0.0,5.0,0.0,10.0
280,5.0,3.0,4.25,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,3.0,8.0,11.0,0.0,1.0,0.0,4.0
281,8.0,7.5,7.142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,14.0,11.0,14.0,17.0,0.0,4.0,0.0,7.0
282,5.666666666666667,3.9444444444444446,4.36,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,13.0,8.0,13.0,39.0,0.0,18.0,0.0,25.0
283,5.666666666666667,4.428571428571429,4.678571428571429,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,13.0,12.0,13.0,39.0,0.0,21.0,0.0,28.0
284,3.5,9.0,8.533333333333333,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,32.0,43.0,17.0,0.0,6.0,0.0,15.0
285,5.666666666666667,4.428571428571429,4.678571428571429,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,13.0,12.0,13.0,39.0,0.0,21.0,0.0,28.0
286,5.666666666666667,2.6666666666666665,6.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,5.0,32.0,19.0,0.0,6.0,0.0,12.0
287,4.75,4.0,4.375,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,11.0,5.0,11.0,22.0,0.0,3.0,0.0,8.0
288,6.25,4.0,5.125,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,11.0,5.0,11.0,28.0,0.0,3.0,0.0,8.0
289,6.333333333333333,5.0,5.375,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,13.0,8.0,13.0,21.0,0.0,4.0,0.0,8.0
290,2.6666666666666665,4.0,3.4285714285714284,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,10.0,0.0,3.0,0.0,7.0
